event_ID,location_latitude,location_longitude,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees),direction_snr(degrees),duration(sec),params_std_deviation,velocity(m/s),number_of_stations,Label
3169913,46.85810241832499,-121.80329180730476,7300.0,2021-09-05T15:47:23.425000Z,244.58836699398643,217.56048823461785,226.31418839470692,37.208333333333336,"0.359498813,0.691417853,0.244577024",98.1724541071647,12,
3171728,46.86166311621216,-121.77180926146792,6600.0,2021-09-24T23:19:43.975431Z,176.5103793036848,170.05356772457145,184.1364182874609,18.458004857142857,"0.557349644,2.27231119,0.326090158",32.329344152410386,7,
3171613,46.85539525407362,-121.79543013973232,7000.0,2021-09-24T05:23:21.000000Z,185.4142112147922,248.45137904163235,-563.5119319822787,16.22142857142857,"0.411249116,3.114924451,0.250952979",20.85679697055694,14,"Good KAUT, less so on PARA. Nice event overall"
3169773,46.85172422068742,-121.74167971387487,10900.0,2021-09-01T21:54:19.000077Z,263.2990450444355,232.3770688512482,286.964808561651,12.004699454545444,"0.450028021,0.985422014,0.291559567",68.32186750445248,11,
3169428,46.88055334296191,-121.77175591471834,5700.0,2021-08-30T06:35:43.000000Z,-571.371124800741,228.63997278704977,165.1150840898318,29.99166666666666,"0.519488972,1.485274508,0.368684683",76.1837136879562,6,
3169448,46.85806497067825,-121.77181941726472,6500.0,2021-08-29T23:03:25.000000Z,130.29346698242648,125.30183116720812,101.38330422876793,34.57142857142858,"0.440342753,8.024070509,0.303687886",11.624114376158047,7,
3169478,46.85806497067825,-121.77181941726472,5200.0,2021-08-29T20:38:21.000000Z,51.905998942173454,41.65843677519439,56.05966804775853,12.078571428571433,"0.240733282,0.747869042,0.17074717",84.4670303538405,7,
3169278,46.85448662521108,-121.78756471045016,7400.0,2021-08-28T11:42:15.950000Z,188.03440198112256,277.233405733692,200.66366387677377,22.885714285714283,"0.267683947,1.404958441,0.166176799",35.30457906520305,14,
3167433,46.87337052113976,-121.7822700122681,6100.0,2021-08-16T11:55:25.000214Z,18.871392365757504,16.27751582289028,17.969248182166805,24.57899942857141,"0.300381133,0.942344751,0.184001831",45.30232252338247,7,
3167473,46.884178909448565,-121.79404948272412,5800.0,2021-08-15T21:14:34.000000Z,-202.73042320345047,188.64292184782488,-207.4260640568856,19.616666666666667,"0.455545446,0.976987378,0.298630832",98.3948838102132,9,
3167553,46.86619115949133,-121.7967159459802,5600.0,2021-08-15T09:15:12.925000Z,56.43142389839456,60.62824807624814,64.77130962282449,27.58125,"0.304647205,0.566005438,0.219714994",130.3084514356917,8,
3167588,46.87789358173519,-121.80455932190604,7100.0,2021-08-15T03:32:52.900000Z,122.39954139217824,225.64234491325837,93.36432012778634,46.8,"0.270790023,3.511835845,0.221651922",25.818534275637333,8,
3167663,46.87068137164856,-121.79014704404418,6000.0,2021-08-14T16:06:48.525000Z,230.92672450097228,242.06735068438925,234.9408372482976,12.693750000000003,"0.473478714,1.162536117,0.340983679",81.49027067967918,8,
3184813,46.85626414927754,-121.77051318967727,4800.0,2021-08-11T14:09:37.825000Z,-6.135720017497445,-30.65409909602843,-16.408543683403682,21.200000000000003,"0.206977145,1.782154314,0.131319776",26.739798244195487,8,"Good records on south side, maybe PR05, temp arrays too"
3184808,46.8553610717988,-121.76789318438372,5300.0,2021-08-11T14:00:56.450000Z,90.76623280034164,132.27166453948817,55.35227706122596,29.23571428571429,"0.293039284,1.684558071,0.211133852",41.262406213695634,7,
3175763,46.877858195309926,-121.77438719950932,6400.0,2021-08-10T14:25:50.875000Z,136.086849713402,77.33250176009433,-206.48264741522203,22.92857142857142,"0.33890895,1.565914674,0.245683825",47.0722228243162,7,
3174513,46.85176994311559,-121.77314838119194,6100.0,2021-08-09T14:37:27.000000Z,144.69586751012335,500.4412445668827,144.91912887616812,17.385714285714272,"0.310881207,0.428140873,0.189783192",128.49318059802508,7,"Seen on temp arrays, larger"
3169123,46.8409574841582,-121.76006923996474,2400.0,2021-08-27T11:18:55.000000Z,60.97667122654578,47.6496518276163,61.89553434591788,22.15,"0.729724225,0.757060887,0.477176768",189.87868483792255,4,
3168973,46.867060330249736,-121.77179402448046,3300.0,2021-08-26T15:38:19.000000Z,26.43603472226925,15.076994239137608,30.42471873718482,44.31249999999999,"0.565096717,0.978211671,0.355384858",110.55546996591156,4,
3174298,46.85539525407362,-121.79543013973232,8300.0,2021-08-06T11:10:26.550000Z,198.31742698279345,214.4006324536048,197.25458901528825,30.649999999999995,"0.387466821,0.326972878,0.236456626",171.693994260127,13,
3167178,46.8553610717988,-121.76789318438372,2600.0,2021-08-06T04:09:47.800000Z,52.28638213896873,56.49700404943665,52.24582568147868,11.749999999999991,"0.182708488,0.395589826,0.119588504",111.6614124439824,4,
3168568,46.85448662521108,-121.78756471045016,6000.0,2021-08-22T06:22:54.700000Z,277.95331179567614,211.48810768971327,265.6590526820264,25.429999999999986,"0.347470278,2.013101068,0.27770743",41.79797500310524,10,
3168553,46.882314579310005,-121.74551205170498,5600.0,2021-08-22T01:32:26.825000Z,104.81790950898107,83.02158811292006,92.58436735011892,29.7,"0.529770376,0.977809532,0.384248593",105.75465516981312,5,
3168748,46.8553610717988,-121.76789318438372,4400.0,2021-08-21T18:04:16.000000Z,49.69381108037969,56.065184401292,54.24048256833231,8.950000000000003,"0.131456074,0.448029119,0.092862619",65.27892705579738,6,
3168393,46.85448662521108,-121.78756471045016,6500.0,2021-08-21T14:36:41.000000Z,301.3785046932312,-22.87368570435131,297.43778456428674,25.379999999999995,"0.29968887,1.585198236,0.221692827",45.18929574535108,10,
3168428,46.87068137164856,-121.79014704404418,6100.0,2021-08-21T01:11:29.007634Z,241.7876190970958,244.4176297439676,238.07295247665996,18.384017999999987,"0.36156389,1.359362593,0.267756991",57.34353953483704,8,
3168788,46.882314579310005,-121.74551205170498,4900.0,2021-08-20T20:15:41.000000Z,57.26529103729265,58.17033231958375,59.3220040352298,14.140000000000004,"0.268460638,0.441717271,0.193374959",137.56433111592375,5,
3168063,46.874222837770624,-121.74816234767005,4300.0,2021-08-19T16:34:54.000000Z,79.844996988714,61.14103975162334,57.009483499295136,21.6,"0.798335883,0.991178189,0.601626284",193.1135199949997,5,
3168133,46.8670477775016,-121.76261305381794,10200.0,2021-08-19T03:43:57.850000Z,114.38287545313578,74.43532327528136,117.7175953808304,14.770588235294118,"0.255885256,1.200188884,0.221701129",71.46736982813856,17,
3168138,46.87605567561047,-121.77176862071826,4600.0,2021-08-19T01:54:01.000003Z,260.37680199816475,241.7809439954352,257.17147328778964,8.74286314285715,"0.22608869,3.961349407,0.178900498",17.220672760853635,7,
3167818,46.85982212341079,-121.74296372832404,4100.0,2021-08-17T13:30:54.000000Z,267.48922239831944,267.2421217399346,267.9159916259517,6.224999999999994,"0.071489654,0.283347325,0.043025517",54.31412232753782,6,
3167128,46.86166311621216,-121.77180926146792,5600.0,2021-08-04T22:19:01.000004Z,245.65298215599432,206.5994826067824,219.80247007459536,29.778579428571422,"0.420311761,3.859359566,0.348304652",32.669481821029805,7,
3166963,46.86344963645562,-121.76262382525088,5000.0,2021-08-04T17:50:44.475000Z,59.53063402978253,56.29801797618413,63.288731785926224,36.583333333333314,"0.229046309,1.051851379,0.184376011",69.90611705594051,6,Carbon event (?) only shows up on CRBN
3166663,46.85807514275207,-121.77968751059596,5600.0,2021-08-02T08:16:49.900000Z,82.2302950355648,105.85708144489185,98.18612633379014,16.77857142857144,"0.24544675,1.527078803,0.193992866",50.65956449742016,7,
3166688,46.87333701459825,-121.75734731919208,4200.0,2021-08-02T04:13:35.100000Z,45.004956684850285,47.27387608375026,45.50456929258625,16.869999999999994,"0.07580454,0.285453428,0.054306907",70.72877152697777,5,
3166163,46.85448662521108,-121.78756471045016,5800.0,2021-07-31T12:26:18.000000Z,9.64457324935822,27.71611234787508,11.568760054738991,11.434999999999992,"0.226499085,0.42936712,0.137995088",97.60990862275288,10,
3166073,46.855383012360406,-121.78493986694164,5500.0,2021-07-31T00:13:18.250000Z,279.2945289604779,295.6756964120971,267.44503226625466,5.277777777777781,"0.16094156,1.214485021,0.123831884",29.55416937877824,9,
3165698,46.88409898347415,-121.73632222101232,5200.0,2021-07-28T13:57:41.000000Z,44.24759861726272,41.030790645492,41.71471480847115,21.037499999999994,"0.060088449,0.20188403,0.040865073",71.6951290006756,4,
3165708,46.87333701459825,-121.75734731919208,5000.0,2021-07-28T02:24:34.000000Z,47.90292985176444,28.107170806204323,44.1559018907813,17.420000000000005,"0.437955163,1.308356297,0.315759581",81.86346493976838,5,
3163583,46.876077041634495,-121.78882185258225,6600.0,2021-07-06T08:47:03.950000Z,-12.900322693357976,-20.624103900233717,19.38875098269192,9.143749999999995,"0.624142229,1.16057835,0.488417575",134.4929797685693,8,
3165588,46.86704592422711,-121.76130148693402,4800.0,2021-07-27T05:59:56.725766Z,81.00653716624329,29.48841495323677,80.87147624219921,27.243198666666668,"0.307865342,1.833358826,0.236930133",46.45130777634032,6,
3163528,46.85807514275207,-121.77968751059596,4800.0,2021-07-06T05:16:33.450000Z,307.9160585125655,43.57766912894534,299.438755254261,6.377777777777778,"0.503560347,1.370495035,0.347948388",76.89981683960708,9,
3163498,46.85539525407362,-121.79543013973232,4600.0,2021-07-05T12:09:44.225000Z,171.84355492722435,135.96489212126212,-567.4213025683941,6.507692307692305,"0.313323272,0.870701335,0.210290559",64.89511455089632,13,
3163668,46.87333701459825,-121.75734731919208,4300.0,2021-07-03T14:49:55.400000Z,33.66947896814575,21.32148240246476,34.71990201159429,26.01999999999997,"0.165069454,0.602219359,0.115363068",59.10064663676311,5,
3161713,46.86166311621216,-121.77180926146792,2400.0,2021-06-03T05:43:49.000000Z,42.63053574390501,42.8509484778785,42.56499270725748,23.68750000000001,"0.004711512,0.032637739,0.003075008",37.20133470993226,4,
3161693,46.84723877464855,-121.74956142355045,1500.0,2021-06-02T06:10:39.000000Z,37.592494144580336,36.725319825333365,38.56983126489028,6.850000000000001,"0.366605241,0.872218964,0.218692158",83.26834740684811,4,
3160233,46.85444867073335,-121.75871696461212,2200.0,2021-06-01T07:47:24.000000Z,53.93091059337294,61.5065016270067,59.91897158369967,7.087499999999999,"0.493187284,1.189703427,0.326003136",99.8723495079746,4,
3160158,46.87789358173519,-121.80455932190604,5900.0,2021-05-31T00:41:04.700699Z,288.89769088996513,315.06423779946704,292.8150215292217,25.987761636363643,"0.208912067,3.471885543,0.172133625",19.884085265025337,11,
3161378,46.87331306100201,-121.74160668788036,3600.0,2021-05-30T22:12:03.300005Z,101.1818382463104,101.18922195788105,101.2278562381025,17.65001,"0.001101704,0.002287616,0.000724686",111.44158651086369,5,
3160693,46.867917937011015,-121.7429365388248,4000.0,2021-05-29T21:51:52.150000Z,49.10776744112823,49.27848773728887,52.37602870136861,22.769999999999992,"0.174498423,0.394441973,0.131724541",112.73806174260154,5,
3162643,46.8670477775016,-121.76261305381794,3100.0,2021-06-21T15:50:40.000033Z,38.20022289254993,33.01620568627243,40.38484344082594,31.37506599999999,"0.547795366,1.076441214,0.344588235",98.9780950108598,4,
3162633,46.85265147939613,-121.76003369509372,5000.0,2021-06-21T12:22:31.650006Z,24.209853900183106,30.96550328183821,22.26184177419328,34.40834533333334,"0.365795549,0.620169674,0.213805192",106.94514609271774,6,
3159843,46.86255557003843,-121.76656089061936,6200.0,2021-05-28T08:50:10.000000Z,0.060338114945134,23.345748003465864,2.4226425792076705,41.66428571428571,"0.193512459,0.689342678,0.135104889",70.26192253016173,7,
3159838,46.852699550513215,-121.79805901049716,3900.0,2021-05-28T07:46:47.000000Z,232.0125889627344,232.0125889627344,232.0125889627344,24.312499999999996,"inf,inf,inf",109.94634078744902,4,
3159853,46.85448662521108,-121.78756471045016,3200.0,2021-05-27T23:58:24.000000Z,214.69543213543483,164.5504929038949,208.2639611409056,30.459999999999987,"0.248161917,6.223253308,0.174753546",9.998322658673288,5,
3159723,46.86253089487603,-121.74951194776344,4100.0,2021-05-26T23:53:26.000232Z,14.157607523082048,-1.2899249750795378,0.3557550831795537,8.983797333333342,"0.286032859,0.967369884,0.201726209",80.65087173271573,6,
3159743,46.87063649903103,-121.75604400908226,3900.0,2021-05-26T11:01:56.000012Z,82.54856237566416,95.13473858388524,75.0742406805622,9.035738285714276,"0.284005782,0.575370841,0.215180035",133.92952043778072,7,
3159623,46.867007860838,-121.73638173418291,6600.0,2021-05-26T08:21:56.500003Z,42.79267203165636,47.79628285618288,41.46864177638621,22.030005999999982,"0.201318161,0.363241855,0.125391459",134.2027063373901,5,
3159758,46.85448662521108,-121.78756471045016,5700.0,2021-05-26T02:57:24.000000Z,253.1442269475548,215.54084385897812,241.3733882531447,10.824999999999998,"0.345086567,1.50350878,0.250832515",58.91767856293438,10,
3159513,46.874247714931,-121.76521498977856,5800.0,2021-05-25T05:39:23.000000Z,93.18793912417962,79.31721248030175,92.98732027827916,59.99166666666665,"0.516265781,1.320609968,0.387992197",93.90580387449346,6,
3162403,46.867007860838,-121.73638173418291,5600.0,2021-06-17T12:23:17.350100Z,283.54651851625204,296.02855183547194,246.67423074969915,26.116866666666663,"0.245630178,1.36969693,0.174511609",45.84104884346546,6,
3162113,46.85982212341079,-121.74296372832404,5700.0,2021-06-13T01:16:20.000000Z,25.36544650519873,37.68616652837398,18.179426260828755,19.299999999999997,"0.188865975,0.724431722,0.149479896",77.67069127880346,7,
3161723,46.874222837770624,-121.74816234767005,6100.0,2021-06-10T12:50:38.275146Z,70.96872831545417,69.76256322845632,73.55270215943051,17.30029200000001,"0.275919824,0.631777466,0.214324179",116.64569507240296,6,
3161598,46.84718892488958,-121.71940650630928,3600.0,2021-06-09T23:24:38.000000Z,-13.803671805068582,-20.67551171661095,-7.361626164472894,10.549999999999985,"0.089071852,0.38830322,0.068854661",79.27591456940527,5,
3161618,46.87514358654119,-121.76258881128354,5000.0,2021-06-09T02:02:25.000005Z,170.77686977356942,170.55015301253022,171.1597219454991,16.17501,"0.29932367,0.121305818,0.172080912",301.56786983617263,4,
3158198,46.84996913491349,-121.77184226138998,3100.0,2021-05-11T18:51:36.000000Z,42.21941693626885,54.12234980793675,30.239964634120785,12.570000000000004,"0.633720643,1.020354147,0.426652235",131.1168363899008,5,
3158188,46.85807514275207,-121.77968751059596,3300.0,2021-05-11T18:18:08.225000Z,137.87007227355565,73.87481060342049,124.64247556430064,35.52999999999999,"0.542032764,3.054319456,0.345934499",33.116720707364195,5,
3158143,46.85716014547575,-121.7678879760621,2300.0,2021-05-11T12:35:58.000000Z,85.46450900468605,75.78331120549893,78.67908325133838,17.17499999999999,"0.340728289,0.825875225,0.268455675",127.87220745714708,4,
3158058,46.86253089487603,-121.74951194776344,1800.0,2021-05-09T13:15:15.700013Z,-391.5551695164375,300.83981339988503,319.8439166275487,11.65002599999999,"0.467304956,1.372722265,0.323864972",87.68129404888381,4,
3158053,46.84993937460524,-121.75086384538275,3000.0,2021-05-09T11:08:53.009997Z,54.98769344155535,59.37572242029617,50.13856652919089,8.669993999999996,"0.195664271,0.368762503,0.09817135",83.6197583851836,4,
3161263,46.85982212341079,-121.74296372832404,5100.0,2021-06-07T07:40:38.000236Z,8.745476248639875,33.97851619957885,4.955381102181577,7.006722,"0.318743378,0.780537582,0.229970496",100.6191702376015,8,
3157788,46.86704592422711,-121.76130148693402,5600.0,2021-05-07T08:06:21.650000Z,116.47598708624444,101.51351325558583,118.30998890061404,28.15,"0.396784229,1.70603836,0.258638419",47.56150984574092,6,
3157778,46.85268439936722,-121.7849468252152,3400.0,2021-05-07T04:52:51.000000Z,204.87922782290207,200.756102413164,219.73362019538516,41.47999999999999,"0.496132505,1.440790655,0.338401856",71.32188986303346,5,
3160733,46.84909848659551,-121.7954451490593,3300.0,2021-06-05T15:47:56.000000Z,28.64793004874946,28.647930048749483,28.647930048749423,3.3374999999999915,"inf,inf,inf",67.02172431341101,4,
3157823,46.86619115949133,-121.7967159459802,5600.0,2021-05-06T10:14:52.000000Z,-27.667923885691952,-1.6542735684869505,311.6026217869456,9.72,"0.303321462,0.738175108,0.220923098",98.78660369612504,10,
3157638,46.84996913491349,-121.77184226138998,3200.0,2021-05-05T03:59:59.350000Z,316.26426278681106,293.28331107403045,315.24436700003633,19.419999999999995,"0.664357121,2.47873017,0.435451842",58.28206520539683,5,
3157633,46.85265147939613,-121.76003369509372,2500.0,2021-05-05T03:35:21.004719Z,32.87095318743911,31.3863013875871,21.575359365682456,17.049438000000002,"0.23752606,0.66142676,0.159276824",88.34967384971354,5,
3157603,46.84189769569432,-121.79152942856464,4300.0,2021-05-04T16:33:06.355000Z,70.48423558477482,55.92653206780655,92.1471423831994,27.52000000000001,"0.370236106,2.341185043,0.223579383",27.4933399038315,5,
3157543,46.86253089487603,-121.74951194776344,5400.0,2021-05-04T07:59:34.200117Z,302.7085986085956,668.5412754935475,295.8443334509556,122.23356733333333,"0.223780597,0.757411577,0.138339214",58.54789671064161,6,
3157533,46.864339756102,-121.75606362746132,5100.0,2021-05-04T07:05:49.000000Z,33.75410239240891,46.7767275838352,58.28912220120429,21.49166666666667,"0.383639879,1.230970335,0.286690414",80.2638663115775,6,
3157528,46.854483474838105,-121.78494218646638,2900.0,2021-05-04T06:52:35.000000Z,38.53204809542912,46.25117209012216,38.548922322769016,14.659999999999997,"0.812912272,0.85134964,0.571725605",235.44715334371827,5,
3157523,46.85718208697872,-121.78493522759145,2300.0,2021-05-04T05:46:05.000000Z,65.86893146762823,39.31222325268417,60.80564498233635,24.580000000000023,"0.706026099,2.836588277,0.522222941",62.003717787806025,5,
3157448,46.85265147939613,-121.76003369509372,5000.0,2021-05-03T12:58:52.000000Z,38.74981986578568,41.61855559978103,38.67262341704036,54.41666666666666,"0.071575173,0.125298044,0.049853859",142.80605195980914,6,
3157428,46.84186257959129,-121.76399936905216,5200.0,2021-05-03T06:18:45.000000Z,188.73053061272367,196.2107260243092,163.97610851942926,23.98125,"0.251198475,2.707010504,0.185959493",28.175071501172564,8,
3157503,46.85448662521108,-121.78756471045016,3700.0,2021-05-02T17:32:12.450000Z,112.98415410828169,112.98415410828176,112.98415410828176,34.22500000000001,"inf,inf,inf",32.206806601213145,4,
3157498,46.873329270200976,-121.75210044054072,4600.0,2021-05-02T16:59:11.000000Z,64.72271068070921,53.012942966096425,39.99205782231981,7.408333333333341,"0.069360348,1.161217335,0.055489969",17.107113780872215,6,
3157493,46.86344022082935,-121.75606642960238,5100.0,2021-05-02T13:15:31.500148Z,10.27118079042192,21.327628866609533,16.39728243165359,30.790296000000005,"0.298438455,4.409913816,0.182591687",16.06468488695265,5,
3157748,46.86255557003843,-121.76656089061936,4800.0,2021-05-01T18:48:55.000000Z,66.26120693848922,41.69223144179586,52.16308242657676,26.766666666666666,"0.313767368,1.569991176,0.251654121",60.57849489299328,6,
3157738,46.86255557003843,-121.76656089061936,3200.0,2021-05-01T10:27:50.675000Z,56.13776019941618,47.87638805333288,51.0410576568613,47.900000000000006,"0.612649316,0.671802357,0.417013628",188.8529149025194,4,
3157733,46.8517423791458,-121.75348045781408,5000.0,2021-05-01T08:34:36.000000Z,26.559264494696794,50.171998608950354,26.154132645147914,5.992857142857141,"0.512097155,1.111772039,0.382247078",109.60381506113022,7,
3155898,46.86075469015943,-121.76525473015924,5200.0,2021-04-11T13:04:59.000000Z,-32.365422737610395,-31.11753437176436,686.574066004793,28.52142857142858,"0.311169701,0.970305751,0.203098205",63.72070506104328,7,
3155483,46.86793206571143,-121.75211765301242,3700.0,2021-04-06T12:51:51.000475Z,-15.427088575551206,13.765556392710614,313.32161976876733,13.150950000000009,"0.286738829,1.70794452,0.191970526",38.18047427335453,7,
3155418,46.844583715783386,-121.78103463115409,3300.0,2021-04-05T17:49:22.000000Z,11.793801794085727,14.510226771610933,16.465840644996014,27.5,"0.286576446,0.795935983,0.185583067",73.22008445655547,6,
3155423,46.867007860838,-121.73638173418291,6200.0,2021-04-05T05:02:33.700006Z,50.75202666463415,51.24558253479997,50.79962430758845,10.870012000000004,"0.016771344,0.065310003,0.009801627",54.92258377869869,5,
3155433,46.86793980911165,-121.75736400609831,5600.0,2021-04-05T02:07:55.000000Z,25.10473649739226,30.84559191246015,33.76586871512854,19.18999999999999,"0.107838936,0.361449918,0.079537859",86.87209585949262,5,
3155313,46.867917937011015,-121.7429365388248,700.0,2021-04-03T18:47:58.000584Z,40.84280313451423,40.84280313451422,40.84280313451422,10.226168000000008,"inf,inf,inf",266.2871496137585,4,
3155308,46.86253089487603,-121.74951194776344,4300.0,2021-04-03T16:42:52.000000Z,42.57449342871348,41.65887097852372,35.35186563106744,12.408333333333337,"0.076709384,0.564444923,0.057376079",44.615382119691134,6,
3155303,46.855383012360406,-121.78493986694164,5400.0,2021-04-03T15:07:44.800000Z,57.49489637503856,50.66446549828363,71.4370526245899,8.395000000000001,"0.127581223,0.659705821,0.092201923",57.081119805107534,10,
3155243,46.85172422068742,-121.74167971387487,5700.0,2021-04-02T01:50:51.000000Z,-751.3613382092769,-22.46230391425597,-19.22151588725818,25.8,"0.75762713,0.716955601,0.423420784",200.4358969791355,5,
3155163,46.854466822870585,-121.7718295713061,3200.0,2021-04-01T01:02:02.000004Z,-0.3631073097862751,-21.055210274580723,-5.921620452053987,8.866674666666668,"0.498147917,0.847394312,0.330500981",115.5939487251284,6,
3155068,46.860749176182686,-121.76132048896014,2900.0,2021-03-31T11:44:35.875005Z,47.81663377848963,47.90276249652354,47.7801725815039,20.02500999999998,"0.018232024,0.032355135,0.012002318",130.09805152234827,4,
3155813,46.86793980911165,-121.75736400609831,3900.0,2021-03-27T20:05:12.000002Z,32.87771943749253,46.08206478615507,35.35190670144835,2.9083373333333307,"0.180914852,0.603023498,0.133734059",99.62279449218867,6,
3154838,46.864339756102,-121.75606362746132,5000.0,2021-03-27T13:08:49.001307Z,17.31435498412921,19.90952062325843,1.0984311425144513,8.931185428571423,"0.383090688,1.501417258,0.283538036",66.39514167959902,7,
3154853,46.84456661779931,-121.767924424863,6200.0,2021-03-27T11:07:36.000000Z,-23.05123036507121,255.3054620868565,181.3649237750025,11.775,"0.344916437,6.891305733,0.241669937",11.66221348653492,8,KAUT/PARA/OPCH infrasound
